0.000000000000000000e+00
-2.148729521255760277e-01
-2.124326680437642334e-01
1.210914923262720461e-01
-4.187754067625010929e-02
2.260870106398881474e-01
-3.290335799433609654e-01
1.895005883141900882e-01
6.321752155883518798e-01
4.718494763790798130e-02
7.342785814586516580e-02
-1.677698192788126264e-01
7.975594430043617122e-02
2.294233479599861597e-02
